Time,Sensor1a,Amb_Temp,Sensor1b,Accel_X,Sensor1c,Accel_Y,Sensor1d,Accel_Z,Sensor2a,Volume,Sensor2b,Volume_%,Sensor3a,Batttery_V,Sensor3b,Batttery_Level_%,Sensor4a,Pressure,Sensor4b,Pressure_%,Sensor5a,Body_Temp_C,Sensor5b,Body_Temp_F,Sensor6a,Heart_rate,BPM,IBI
2023-04-11 19:26:36,Amb_Temperature,24.77,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.09,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-165.86,Pressure,57.5,P_Capacity_%,44.10,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,39,1506,527
2023-04-11 19:26:37,Amb_Temperature,24.80,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-165.94,Pressure,61.7,P_Capacity_%,47.33,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,39,1506,528
2023-04-11 19:26:37,Amb_Temperature,24.80,Accel_X,0.01,Accel_Y,-0.26,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.43,Battery_Level_%,-172.26,Pressure,62.8,P_Capacity_%,48.18,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,39,1528,524
2023-04-11 19:26:38,Amb_Temperature,24.80,Accel_X,-0.00,Accel_Y,-0.25,Accel_Z,10.09,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.51,Battery_Level_%,-164.20,Pressure,61.7,P_Capacity_%,47.33,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,39,1528,527
2023-04-11 19:26:39,Amb_Temperature,24.80,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.43,Battery_Level_%,-172.52,Pressure,69.2,P_Capacity_%,53.09,Body_temp_C,23.56,Body_temp_F,74.41,Heart_rate,39,1514,526
2023-04-11 19:26:40,Amb_Temperature,24.79,Accel_X,0.01,Accel_Y,-0.26,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-165.61,Pressure,65.0,P_Capacity_%,49.86,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,39,1514,526
2023-04-11 19:26:40,Amb_Temperature,24.77,Accel_X,0.00,Accel_Y,-0.25,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-167.67,Pressure,70.3,P_Capacity_%,53.93,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,39,1502,525
2023-04-11 19:26:41,Amb_Temperature,24.80,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.16,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-166.01,Pressure,68.5,P_Capacity_%,52.53,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,39,1502,526
2023-04-11 19:26:42,Amb_Temperature,24.78,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.10,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.50,Battery_Level_%,-165.13,Pressure,75.6,P_Capacity_%,58.01,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,39,1568,526
2023-04-11 19:26:43,Amb_Temperature,24.75,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.52,Battery_Level_%,-162.35,Pressure,71.2,P_Capacity_%,54.64,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,39,1568,526
2023-04-11 19:26:43,Amb_Temperature,24.82,Accel_X,0.02,Accel_Y,-0.26,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.50,Battery_Level_%,-164.65,Pressure,71.8,P_Capacity_%,55.06,Body_temp_C,23.56,Body_temp_F,74.41,Heart_rate,39,1464,526
2023-04-11 19:26:44,Amb_Temperature,24.80,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.15,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-165.86,Pressure,72.3,P_Capacity_%,55.48,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,39,1464,526
2023-04-11 19:26:45,Amb_Temperature,24.84,Accel_X,0.01,Accel_Y,-0.26,Accel_Z,10.10,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.52,Battery_Level_%,-162.22,Pressure,62.1,P_Capacity_%,47.61,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,39,1518,528
2023-04-11 19:26:46,Amb_Temperature,24.80,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-165.93,Pressure,63.4,P_Capacity_%,48.60,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,39,1518,529
2023-04-11 19:26:46,Amb_Temperature,24.80,Accel_X,0.02,Accel_Y,-0.26,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-170.24,Pressure,57.3,P_Capacity_%,43.96,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,39,1520,527
2023-04-11 19:26:47,Amb_Temperature,24.80,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.50,Battery_Level_%,-164.30,Pressure,62.1,P_Capacity_%,47.61,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,41,926,528
2023-04-11 19:26:48,Amb_Temperature,24.78,Accel_X,0.02,Accel_Y,-0.26,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-169.99,Pressure,62.3,P_Capacity_%,47.75,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,47,364,527
2023-04-11 19:26:49,Amb_Temperature,24.77,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.46,Battery_Level_%,-169.05,Pressure,65.2,P_Capacity_%,50.00,Body_temp_C,23.56,Body_temp_F,74.41,Heart_rate,52,402,528
2023-04-11 19:26:49,Amb_Temperature,24.78,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-167.62,Pressure,65.2,P_Capacity_%,50.00,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,56,758,528
2023-04-11 19:26:50,Amb_Temperature,24.80,Accel_X,0.00,Accel_Y,-0.26,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.48,Battery_Level_%,-166.53,Pressure,65.6,P_Capacity_%,50.28,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,56,758,528
2023-04-11 19:26:51,Amb_Temperature,24.79,Accel_X,0.01,Accel_Y,-0.26,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.16,Pressure,59.3,P_Capacity_%,45.51,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,56,758,527
2023-04-11 19:26:52,Amb_Temperature,24.78,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-167.67,Pressure,63.2,P_Capacity_%,48.46,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,0,600,526
2023-04-11 19:26:52,Amb_Temperature,24.78,Accel_X,0.01,Accel_Y,-0.26,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.46,Battery_Level_%,-169.29,Pressure,70.7,P_Capacity_%,54.21,Body_temp_C,23.56,Body_temp_F,74.41,Heart_rate,89,674,519
2023-04-11 19:26:53,Amb_Temperature,24.80,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.51,Battery_Level_%,-163.97,Pressure,67.0,P_Capacity_%,51.41,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,89,674,526
2023-04-11 19:26:54,Amb_Temperature,24.77,Accel_X,0.02,Accel_Y,-0.24,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.50,Battery_Level_%,-164.50,Pressure,76.4,P_Capacity_%,58.57,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,87,830,526
2023-04-11 19:26:55,Amb_Temperature,24.79,Accel_X,0.02,Accel_Y,-0.27,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.26,Pressure,69.0,P_Capacity_%,52.95,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,85,768,525
2023-04-11 19:26:55,Amb_Temperature,24.80,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.48,Battery_Level_%,-167.11,Pressure,67.0,P_Capacity_%,51.41,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,84,766,525
2023-04-11 19:26:56,Amb_Temperature,24.78,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-165.92,Pressure,65.9,P_Capacity_%,50.56,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,83,766,526
2023-04-11 19:26:57,Amb_Temperature,24.80,Accel_X,0.00,Accel_Y,-0.26,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-166.44,Pressure,66.5,P_Capacity_%,50.98,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,83,766,524
2023-04-11 19:26:58,Amb_Temperature,24.80,Accel_X,0.02,Accel_Y,-0.26,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.50,Battery_Level_%,-165.10,Pressure,75.1,P_Capacity_%,57.59,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,74,1584,526
2023-04-11 19:26:59,Amb_Temperature,24.80,Accel_X,0.01,Accel_Y,-0.24,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.52,Battery_Level_%,-162.50,Pressure,71.2,P_Capacity_%,54.64,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,74,1584,526
2023-04-11 19:26:59,Amb_Temperature,24.81,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.50,Battery_Level_%,-165.32,Pressure,73.4,P_Capacity_%,56.32,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,67,1448,526
2023-04-11 19:27:00,Amb_Temperature,24.83,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-165.58,Pressure,71.8,P_Capacity_%,55.06,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,66,870,525
2023-04-11 19:27:01,Amb_Temperature,24.80,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.51,Battery_Level_%,-164.19,Pressure,72.9,P_Capacity_%,55.90,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,66,664,528
2023-04-11 19:27:02,Amb_Temperature,24.80,Accel_X,0.02,Accel_Y,-0.26,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.48,Battery_Level_%,-167.05,Pressure,70.0,P_Capacity_%,53.65,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,65,770,526
2023-04-11 19:27:02,Amb_Temperature,24.75,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.54,Pressure,70.7,P_Capacity_%,54.21,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,66,666,518
2023-04-11 19:27:03,Amb_Temperature,24.79,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.54,Battery_Level_%,-160.16,Pressure,72.0,P_Capacity_%,55.20,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,66,666,526
2023-04-11 19:27:04,Amb_Temperature,24.78,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.50,Battery_Level_%,-165.06,Pressure,68.1,P_Capacity_%,52.25,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,65,836,528
2023-04-11 19:27:05,Amb_Temperature,24.80,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.46,Battery_Level_%,-168.95,Pressure,71.6,P_Capacity_%,54.92,Body_temp_C,23.56,Body_temp_F,74.41,Heart_rate,65,768,526
2023-04-11 19:27:05,Amb_Temperature,24.76,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.50,Battery_Level_%,-164.53,Pressure,73.1,P_Capacity_%,56.04,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,65,764,528
2023-04-11 19:27:06,Amb_Temperature,24.80,Accel_X,-0.00,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-167.75,Pressure,70.0,P_Capacity_%,53.65,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,72,768,526
2023-04-11 19:27:07,Amb_Temperature,24.78,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.15,Pressure,71.2,P_Capacity_%,54.64,Body_temp_C,23.44,Body_temp_F,74.19,Heart_rate,78,768,527
2023-04-11 19:27:08,Amb_Temperature,24.79,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.51,Battery_Level_%,-163.98,Pressure,71.1,P_Capacity_%,54.50,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,79,764,524
2023-04-11 19:27:08,Amb_Temperature,24.78,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.48,Battery_Level_%,-167.10,Pressure,71.6,P_Capacity_%,54.92,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,770,525
2023-04-11 19:27:09,Amb_Temperature,24.80,Accel_X,0.00,Accel_Y,-0.25,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-167.70,Pressure,68.7,P_Capacity_%,52.67,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,766,526
2023-04-11 19:27:10,Amb_Temperature,24.79,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.15,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-165.91,Pressure,67.4,P_Capacity_%,51.69,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,766,525
2023-04-11 19:27:11,Amb_Temperature,24.80,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.14,Pressure,67.8,P_Capacity_%,51.97,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,77,768,526
2023-04-11 19:27:12,Amb_Temperature,24.81,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.09,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.46,Battery_Level_%,-168.88,Pressure,65.0,P_Capacity_%,49.86,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,782,525
2023-04-11 19:27:12,Amb_Temperature,24.78,Accel_X,0.01,Accel_Y,-0.26,Accel_Z,10.10,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.48,Battery_Level_%,-167.44,Pressure,64.8,P_Capacity_%,49.72,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,754,525
2023-04-11 19:27:13,Amb_Temperature,24.81,Accel_X,0.00,Accel_Y,-0.26,Accel_Z,10.15,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.48,Battery_Level_%,-167.29,Pressure,64.7,P_Capacity_%,49.58,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,780,525
