Time,Sensor1a,Amb_Temp,Sensor1b,Accel_X,Sensor1c,Accel_Y,Sensor1d,Accel_Z,Sensor2a,Volume,Sensor2b,Volume_%,Sensor3a,Batttery_V,Sensor3b,Batttery_Level_%,Sensor4a,Pressure,Sensor4b,Pressure_%,Sensor5a,Body_Temp_C,Sensor5b,Body_Temp_F,Sensor6a,Heart_rate,BPM,IBI
2023-04-11 19:29:02,Amb_Temperature,24.84,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.43,Pressure,65.0,P_Capacity_%,49.86,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,754,527
2023-04-11 19:29:02,Amb_Temperature,24.84,Accel_X,0.03,Accel_Y,-0.24,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.57,Pressure,66.1,P_Capacity_%,50.70,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,754,527
2023-04-11 19:29:03,Amb_Temperature,24.81,Accel_X,0.01,Accel_Y,-0.26,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.48,Battery_Level_%,-167.52,Pressure,72.2,P_Capacity_%,55.34,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,0,600,524
2023-04-11 19:29:04,Amb_Temperature,24.79,Accel_X,0.02,Accel_Y,-0.27,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.50,Battery_Level_%,-164.49,Pressure,77.1,P_Capacity_%,59.13,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,0,512,526
2023-04-11 19:29:05,Amb_Temperature,24.79,Accel_X,0.00,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.53,Battery_Level_%,-161.07,Pressure,71.1,P_Capacity_%,54.50,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,80,744,528
2023-04-11 19:29:05,Amb_Temperature,24.84,Accel_X,0.01,Accel_Y,-0.26,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.48,Battery_Level_%,-167.25,Pressure,69.6,P_Capacity_%,53.37,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,80,772,527
2023-04-11 19:29:06,Amb_Temperature,24.83,Accel_X,0.02,Accel_Y,-0.26,Accel_Z,10.15,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.46,Battery_Level_%,-169.22,Pressure,72.3,P_Capacity_%,55.48,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,80,766,526
2023-04-11 19:29:07,Amb_Temperature,24.85,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.50,Battery_Level_%,-164.79,Pressure,72.7,P_Capacity_%,55.76,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,79,764,526
2023-04-11 19:29:08,Amb_Temperature,24.81,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.28,Pressure,71.2,P_Capacity_%,54.64,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,79,770,527
2023-04-11 19:29:08,Amb_Temperature,24.81,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.46,Battery_Level_%,-169.22,Pressure,71.2,P_Capacity_%,54.64,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,79,768,527
2023-04-11 19:29:09,Amb_Temperature,24.85,Accel_X,0.02,Accel_Y,-0.24,Accel_Z,10.15,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.50,Battery_Level_%,-165.05,Pressure,71.1,P_Capacity_%,54.50,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,79,766,525
2023-04-11 19:29:10,Amb_Temperature,24.78,Accel_X,0.00,Accel_Y,-0.26,Accel_Z,10.10,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.01,Pressure,70.0,P_Capacity_%,53.65,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,766,526
2023-04-11 19:29:11,Amb_Temperature,24.81,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.04,Pressure,67.8,P_Capacity_%,51.97,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,770,524
2023-04-11 19:29:11,Amb_Temperature,24.83,Accel_X,0.00,Accel_Y,-0.25,Accel_Z,10.10,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-166.29,Pressure,66.3,P_Capacity_%,50.84,Body_temp_C,23.56,Body_temp_F,74.41,Heart_rate,78,780,525
2023-04-11 19:29:12,Amb_Temperature,24.80,Accel_X,0.01,Accel_Y,-0.24,Accel_Z,10.16,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.46,Battery_Level_%,-169.30,Pressure,67.0,P_Capacity_%,51.41,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,754,525
2023-04-11 19:29:13,Amb_Temperature,24.81,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.52,Pressure,65.4,P_Capacity_%,50.14,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,780,525
2023-04-11 19:29:14,Amb_Temperature,24.81,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.48,Battery_Level_%,-167.11,Pressure,65.0,P_Capacity_%,49.86,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,754,525
2023-04-11 19:29:15,Amb_Temperature,24.84,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.46,Battery_Level_%,-169.69,Pressure,65.4,P_Capacity_%,50.14,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,766,526
2023-04-11 19:29:15,Amb_Temperature,24.81,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.46,Battery_Level_%,-169.04,Pressure,63.9,P_Capacity_%,49.02,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,782,526
2023-04-11 19:29:16,Amb_Temperature,24.86,Accel_X,0.00,Accel_Y,-0.27,Accel_Z,10.10,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.02,Pressure,63.2,P_Capacity_%,48.46,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,752,525
2023-04-11 19:29:17,Amb_Temperature,24.77,Accel_X,0.02,Accel_Y,-0.26,Accel_Z,10.15,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.46,Battery_Level_%,-169.37,Pressure,63.9,P_Capacity_%,49.02,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,77,814,523
2023-04-11 19:29:18,Amb_Temperature,24.78,Accel_X,0.01,Accel_Y,-0.24,Accel_Z,10.10,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-169.79,Pressure,63.0,P_Capacity_%,48.32,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,730,525
2023-04-11 19:29:18,Amb_Temperature,24.77,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.59,Pressure,62.5,P_Capacity_%,47.89,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,768,524
2023-04-11 19:29:19,Amb_Temperature,24.79,Accel_X,0.02,Accel_Y,-0.26,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.44,Battery_Level_%,-171.30,Pressure,64.1,P_Capacity_%,49.16,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,770,526
2023-04-11 19:29:20,Amb_Temperature,24.81,Accel_X,0.00,Accel_Y,-0.25,Accel_Z,10.15,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-170.80,Pressure,63.0,P_Capacity_%,48.32,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,766,526
2023-04-11 19:29:21,Amb_Temperature,24.77,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.10,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.10,Pressure,63.0,P_Capacity_%,48.32,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,766,527
2023-04-11 19:29:21,Amb_Temperature,24.82,Accel_X,0.01,Accel_Y,-0.26,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.44,Battery_Level_%,-171.32,Pressure,65.2,P_Capacity_%,50.00,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,79,680,517
2023-04-11 19:29:22,Amb_Temperature,24.82,Accel_X,0.00,Accel_Y,-0.26,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.48,Battery_Level_%,-166.82,Pressure,65.4,P_Capacity_%,50.14,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,79,680,527
2023-04-11 19:29:23,Amb_Temperature,24.78,Accel_X,0.02,Accel_Y,-0.27,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.46,Battery_Level_%,-168.89,Pressure,74.9,P_Capacity_%,57.45,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,836,524
2023-04-11 19:29:24,Amb_Temperature,24.80,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.44,Battery_Level_%,-171.46,Pressure,65.4,P_Capacity_%,50.14,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,768,525
2023-04-11 19:29:24,Amb_Temperature,24.78,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-170.29,Pressure,63.7,P_Capacity_%,48.88,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,766,526
2023-04-11 19:29:25,Amb_Temperature,24.79,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.34,Pressure,62.6,P_Capacity_%,48.03,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,768,527
2023-04-11 19:29:26,Amb_Temperature,24.79,Accel_X,0.00,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-170.30,Pressure,64.7,P_Capacity_%,49.58,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,766,525
2023-04-11 19:29:27,Amb_Temperature,24.77,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-170.51,Pressure,64.1,P_Capacity_%,49.16,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,766,528
2023-04-11 19:29:28,Amb_Temperature,24.80,Accel_X,0.01,Accel_Y,-0.24,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-167.81,Pressure,63.9,P_Capacity_%,49.02,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,766,526
2023-04-11 19:29:28,Amb_Temperature,24.78,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-170.32,Pressure,64.8,P_Capacity_%,49.72,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,81,472,530
2023-04-11 19:29:29,Amb_Temperature,24.76,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.50,Battery_Level_%,-165.06,Pressure,65.6,P_Capacity_%,50.28,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,85,296,529
2023-04-11 19:29:30,Amb_Temperature,24.82,Accel_X,0.00,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-170.41,Pressure,64.5,P_Capacity_%,49.44,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,91,448,526
2023-04-11 19:29:31,Amb_Temperature,24.80,Accel_X,0.02,Accel_Y,-0.26,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.46,Battery_Level_%,-169.40,Pressure,65.2,P_Capacity_%,50.00,Body_temp_C,23.56,Body_temp_F,74.41,Heart_rate,97,320,529
2023-04-11 19:29:31,Amb_Temperature,24.81,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.02,Pressure,65.8,P_Capacity_%,50.42,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,98,758,529
2023-04-11 19:29:32,Amb_Temperature,24.83,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-166.14,Pressure,67.6,P_Capacity_%,51.83,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,98,758,528
2023-04-11 19:29:33,Amb_Temperature,24.83,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-167.83,Pressure,59.0,P_Capacity_%,45.23,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,98,758,527
2023-04-11 19:29:34,Amb_Temperature,24.81,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-165.74,Pressure,61.7,P_Capacity_%,47.33,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,0,600,526
2023-04-11 19:29:34,Amb_Temperature,24.82,Accel_X,0.02,Accel_Y,-0.26,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.48,Pressure,71.1,P_Capacity_%,54.50,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,0,510,526
2023-04-11 19:29:35,Amb_Temperature,24.79,Accel_X,0.02,Accel_Y,-0.24,Accel_Z,10.10,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-166.43,Pressure,76.9,P_Capacity_%,58.99,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,80,748,526
2023-04-11 19:29:36,Amb_Temperature,24.81,Accel_X,0.00,Accel_Y,-0.25,Accel_Z,10.10,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-167.65,Pressure,72.5,P_Capacity_%,55.62,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,80,768,525
2023-04-11 19:29:37,Amb_Temperature,24.81,Accel_X,0.01,Accel_Y,-0.26,Accel_Z,10.09,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.17,Pressure,67.9,P_Capacity_%,52.11,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,79,766,526
2023-04-11 19:29:37,Amb_Temperature,24.82,Accel_X,0.00,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.47,Battery_Level_%,-168.58,Pressure,65.4,P_Capacity_%,50.14,Body_temp_C,23.56,Body_temp_F,74.41,Heart_rate,79,782,526
2023-04-11 19:29:38,Amb_Temperature,24.79,Accel_X,0.02,Accel_Y,-0.24,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.48,Battery_Level_%,-167.26,Pressure,65.2,P_Capacity_%,50.00,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,79,752,525
2023-04-11 19:29:39,Amb_Temperature,24.80,Accel_X,0.02,Accel_Y,-0.25,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.46,Battery_Level_%,-169.13,Pressure,68.1,P_Capacity_%,52.25,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,79,768,524
2023-04-11 19:29:40,Amb_Temperature,24.81,Accel_X,0.00,Accel_Y,-0.25,Accel_Z,10.12,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.48,Battery_Level_%,-167.41,Pressure,64.8,P_Capacity_%,49.72,Body_temp_C,23.56,Body_temp_F,74.41,Heart_rate,79,768,526
2023-04-11 19:29:41,Amb_Temperature,24.79,Accel_X,0.00,Accel_Y,-0.25,Accel_Z,10.09,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.45,Battery_Level_%,-169.95,Pressure,64.5,P_Capacity_%,49.44,Body_temp_C,23.56,Body_temp_F,74.41,Heart_rate,78,764,526
2023-04-11 19:29:41,Amb_Temperature,24.83,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.48,Battery_Level_%,-166.52,Pressure,64.7,P_Capacity_%,49.58,Body_temp_C,23.56,Body_temp_F,74.41,Heart_rate,78,764,526
2023-04-11 19:29:42,Amb_Temperature,24.78,Accel_X,0.02,Accel_Y,-0.24,Accel_Z,10.14,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-165.66,Pressure,71.8,P_Capacity_%,55.06,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,78,764,525
2023-04-11 19:29:43,Amb_Temperature,24.79,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.10,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.49,Battery_Level_%,-166.38,Pressure,78.4,P_Capacity_%,60.11,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,65,2262,527
2023-04-11 19:29:44,Amb_Temperature,24.77,Accel_X,0.01,Accel_Y,-0.25,Accel_Z,10.11,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.50,Battery_Level_%,-164.87,Pressure,71.2,P_Capacity_%,54.64,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,65,2262,526
2023-04-11 19:29:44,Amb_Temperature,24.78,Accel_X,0.01,Accel_Y,-0.26,Accel_Z,10.13,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.50,Battery_Level_%,-165.22,Pressure,68.3,P_Capacity_%,52.39,Body_temp_C,23.56,Body_temp_F,74.41,Heart_rate,60,1522,528
2023-04-11 19:29:45,Amb_Temperature,24.81,Accel_X,0.02,Accel_Y,-0.26,Accel_Z,10.15,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.53,Battery_Level_%,-161.28,Pressure,71.1,P_Capacity_%,54.50,Body_temp_C,23.50,Body_temp_F,74.30,Heart_rate,60,1522,526
2023-04-11 19:29:46,Amb_Temperature,24.81,Accel_X,0.01,Accel_Y,-0.26,Accel_Z,10.10,Volume,0.00000,W_Capacity_%,0.00,Battery_Voltage,2.48,Battery_Level_%,-166.88,Pressure,56.8,P_Capacity_%,43.54,Body_temp_C,23.56,Body_temp_F,74.41,Heart_rate,56,1516,529
